web-scraper-order,web-scraper-start-url,autoscout24,autoscout24-href,description_raw,price_raw,mileage_raw,fuel_type_raw,location_raw
"1733471992-365","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=61","","https://www.autoscout24.ch/de/d/pilote-p-706-essentiel-2-3-diesel-fiat-ducato-multijet-130-10079883","PILOTE P 706 ESSENTIEL 2,3 DIESEL FIAT DUCATO MULTIJET 130","CHF 49'997.–","52'392 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733471996-366","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=61","","https://www.autoscout24.ch/de/d/sunlight-capron-i-68-active-2-3-diesel-automat-fiat-ducato-multijet-150-10349983","SUNLIGHT CAPRON I 68 ACTIVE 2,3 DIESEL AUTOMAT FIAT DUCATO MULTIJET 150","CHF 57'597.–","56'321 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733471999-367","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=61","","https://www.autoscout24.ch/de/d/knaus-sky-traveller-family-600-dkg-2-3-diesel-automat-fiat-ducato-multijet-150-10389396","KNAUS SKY TRAVELLER FAMILY 600 DKG 2,3 DIESEL AUTOMAT FIAT DUCATO MULTIJET 150","CHF 47'997.–","49'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472001-368","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=61","","https://www.autoscout24.ch/de/d/knaus-box-star-2-3-diesel-hochdach-h3-fiat-ducato-multijet-150-10394101","KNAUS BOX STAR 2,3 DIESEL HOCHDACH H3 FIAT DUCATO MULTIJET 150","CHF 59'897.–","33'487 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472005-369","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=61","","https://www.autoscout24.ch/de/d/pilote-p-650-essentiel-2-3-diesel-fiat-ducato-multijet-130-10395049","PILOTE P 650 ESSENTIEL 2,3 DIESEL FIAT DUCATO MULTIJET 130","CHF 49'697.–","54'550 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472009-370","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=61","","https://www.autoscout24.ch/de/d/possl-vario-499-2-2-hdi-diesel-hochdach-h3-citroen-jumper-10396908","PÖSSL VARIO 499 2,2 HDI DIESEL HOCHDACH H3 CITROEN JUMPER","CHF 49'997.–","22'981 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472012-371","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=61","","https://www.autoscout24.ch/de/d/globecar-explorer-z-neo-traveller-3-0-diesel-hochdach-h3-peugeot-boxer-10525116","GLOBECAR EXPLORER Z NEO TRAVELLER 3,0 DIESEL HOCHDACH H3 PEUGEOT BOXER","CHF 55'597.–","31'282 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472023-372","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/malibu-carthago-van-600-2-3-diesel-fiat-ducato-multijet-150-10528195","MALIBU CARTHAGO VAN 600 2,3 DIESEL FIAT DUCATO MULTIJET 150","CHF 49'997.–","32'648 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472026-373","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/possl-roadcar-r-600-2-3-diesel-fiat-ducato-multijet-professional-130-10529612","PÖSSL ROADCAR R 600 2,3 DIESEL FIAT DUCATO MULTIJET PROFESSIONAL 130","CHF 40'997.–","66'055 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472029-374","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/sunlight-capron-600-2-3-diesel-fiat-ducato-multijet-150-10536922","SUNLIGHT CAPRON 600 2,3 DIESEL FIAT DUCATO MULTIJET 150","CHF 47'997.–","46'314 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472032-375","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/adria-matrix-m-670-sl-50-jahre-edition-2-3-diesel-fiat-ducato-multijet-150-10572145","ADRIA MATRIX M 670 SL 50 JAHRE EDITION 2,3 DIESEL FIAT DUCATO MULTIJET 150","CHF 59'997.–","11'702 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472038-376","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/possl-globecar-campscout-revolution-2-3-diesel-hochdach-h3-fiat-ducato-maxi-professional-multijet-150-10573305","PÖSSL GLOBECAR CAMPSCOUT REVOLUTION 2,3 DIESEL HOCHDACH H3 FIAT DUCATO MAXI PROFESSIONAL MULTIJET 150","CHF 55'997.–","39'113 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472041-377","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/carado-a-461-2-3-diesel-fiat-ducato-multijet-140-10583554","CARADO A 461 2,3 DIESEL FIAT DUCATO MULTIJET 140","CHF 55'197.–","27'537 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472044-378","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/laika-ecovip-609-2-3-diesel-fiat-ducato-multijet-150-10654812","LAIKA ECOVIP 609 2,3 DIESEL FIAT DUCATO MULTIJET 150","CHF 54'997.–","28'177 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472047-379","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/roller-team-pegaso-mythos-285-10754195","ROLLER TEAM Pegaso MYTHOS 285","CHF 73'900.–","38'900 km","Diesel","Via Bellinzona 7, 6743 Bodio"
"1733472049-380","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/chausson-twist-v-594-start-limited-edition-2-3-diesel-fiat-ducato-multijet-2-130-10772134","CHAUSSON TWIST V 594 START LIMITED EDITION 2,3 DIESEL FIAT DUCATO MULTIJET 2 130","CHF 44'997.–","43'749 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472052-381","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/ci-caravansinternational-magis-85-integral-2-3-diesel-fiat-ducato-multijet-130-10779845","CI CARAVANSINTERNATIONAL MAGIS 85 INTEGRAL 2,3 DIESEL FIAT DUCATO MULTIJET 130","CHF 56'997.–","27'705 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472054-382","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/carado-a-461-2-3-diesel-fiat-ducato-multijet-130-10780733","CARADO A 461 2,3 DIESEL FIAT DUCATO MULTIJET 130","CHF 47'997.–","43'126 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472057-383","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/possl-r-640-2-3-diesel-fiat-ducato-maxi-professional-multijet-160-10785807","PÖSSL R 640 2,3 DIESEL FIAT DUCATO MAXI PROFESSIONAL MULTIJET 160","CHF 56'997.–","29'839 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472060-384","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/rapido-8096-df-premium-edition-2-3-diesel-fiat-ducato-multijet-150-10788741","RAPIDO 8096 DF PREMIUM EDITION 2,3 DIESEL FIAT DUCATO MULTIJET 150","CHF 67'997.–","30'531 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472063-385","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/roller-team-kronos-267-tl-2-0-tdci-diesel-ford-10895338","ROLLER TEAM KRONOS 267 TL 2,0 TDCI DIESEL FORD","CHF 57'597.–","24'094 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472068-386","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/sunlight-t67-citroen-jumper-140ps-10937422","SUNLIGHT T67 (Citroen Jumper 140PS)","CHF 61'950.–","20'500 km","Diesel","Industriestrasse 14, 8355 Aadorf"
"1733472073-387","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/malibu-carthago-van-v-600-db-2-3-diesel-fiat-ducato-multijet-130-10988114","MALIBU CARTHAGO VAN V 600 DB 2,3 DIESEL FIAT DUCATO MULTIJET 130","CHF 54'997.–","15'983 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472076-388","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/knaus-box-star-630-freeway-2-3-diesel-9g-automat-hochdach-h3-fiat-ducato-multijet-160-11011606","KNAUS BOX STAR 630 FREEWAY 2,3 DIESEL 9G-AUTOMAT HOCHDACH H3 FIAT DUCATO MULTIJET 160","CHF 66'996.–","29'233 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472078-389","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/carado-capron-a-464-2-3-d-fiat-ducato-multijet-140-11013783","CARADO CAPRON A 464 2,3 D FIAT DUCATO MULTIJET 140","CHF 57'597.–","18'286 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472081-390","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/pilote-g-650-gj-essentiel-2-3-diesel-fiat-ducato-multijet-150-11014625","PILOTE G 650 GJ ESSENTIEL 2,3 DIESEL FIAT DUCATO MULTIJET 150","CHF 57'597.–","39'731 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472083-391","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=60","","https://www.autoscout24.ch/de/d/hymer-yosemite-2-3-diesel-hubdach-fiat-ducato-multijet-130-11074480","HYMER YOSEMITE 2,3 DIESEL HUBDACH FIAT DUCATO MULTIJET 130","CHF 62'997.–","53'988 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472091-392","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/burstner-lyseo-time-it-727-g-harmony-line-2-0-bluehdi-citroen-jumper-11074632","BÜRSTNER LYSEO TIME IT 727 G HARMONY LINE 2,0 BLUEHDI CITROEN JUMPER","CHF 62'997.–","19'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472094-393","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/knaus-weinsberg-carabus-2-3-diesel-automat-hochdach-h3-fiat-ducato-multijet-130-11074929","KNAUS WEINSBERG CARABUS 2,3 DIESEL AUTOMAT HOCHDACH H3 FIAT DUCATO MULTIJET 130","CHF 63'997.–","16'694 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472102-394","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/weinsberg-knaus-carabus-2-3-diesel-automat-hochdach-h3-fiat-ducato-multijet-130-11075233","WEINSBERG KNAUS CARABUS 2,3 DIESEL AUTOMAT HOCHDACH H3 FIAT DUCATO MULTIJET 130","CHF 63'997.–","16'694 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472106-395","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/laika-kosmo-f-261-2-3-diesel-fiat-ducato-multijet-11084091","LAIKA KOSMO F 261 2,3 DIESEL FIAT DUCATO MULTIJET","CHF 55'197.–","32'721 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472110-396","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/vw-cali-tdi-oce-ed-lib-a-11212590","VW Cali. TDI Oce. Ed. Lib. A","CHF 67'000.–","10'600 km","Diesel","Spisi 9, 1714 Heitenried"
"1733472113-397","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/laika-ecovip-690-11254965","LAIKA ECOVIP 690","CHF 54'900.–","62'500 km","Diesel","via alla Foce n. 5, 6933 Muzzano"
"1733472119-398","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/roller-team-livingstone-2-2-3-diesel-9g-automat-fiat-ducato-mj-140-11267751","ROLLER TEAM LIVINGSTONE 2 2,3 DIESEL 9G-AUTOMAT FIAT DUCATO MJ 140","CHF 61'397.–","25'869 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472124-399","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/laika-ecovip-309-s-2-3-diesel-fiat-ducato-mj2-150-11279267","LAIKA ECOVIP 309 S 2,3 DIESEL FIAT DUCATO MJ2 150","CHF 54'697.–","49'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472134-400","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/etrusco-a-6600-bb-2-3-diesel-fiat-ducato-mj-140-11301613","ETRUSCO A 6600 BB 2,3 DIESEL FIAT DUCATO MJ 140","CHF 57'597.–","35'081 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472141-401","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/etrusco-v-6600-sb-2-3-diesel-9g-automat-fiat-ducato-mj-140-11321261","ETRUSCO V 6600 SB 2,3 DIESEL 9G-AUTOMAT FIAT DUCATO MJ 140","CHF 65'997.–","14'589 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472147-402","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/pilote-galaxy-g-650-essentiel-2-3-diesel-fiat-ducato-mj-150-11323118","PILOTE GALAXY G 650 ESSENTIEL 2,3 DIESEL FIAT DUCATO MJ 150","CHF 54'997.–","57'383 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472153-403","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/roller-team-auto-roller-kronos-264-tl-2-0-tdci-ford-11366230","ROLLER TEAM AUTO ROLLER KRONOS 264 TL 2,0 TDCI FORD","CHF 49'997.–","57'859 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472159-404","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/carado-i-447-emotion-2-3-diesel-9g-automat-fiat-ducato-mj-180-11395622","CARADO I 447 EMOTION 2,3 DIESEL 9G-AUTOMAT FIAT DUCATO MJ 180","CHF 69'997.–","19'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472164-405","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/burstner-nexxo-t620-g-citroen-jump-11399087","BÜRSTNER NEXXO T620 G (Citroen Jump.)","CHF 62'950.–","14'500 km","Diesel","Industriestrasse 14, 8355 Aadorf"
"1733472169-406","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/dethleffs-just-7052-eb-2-2-hdi-diesel-citroen-jumper-11411105","DETHLEFFS JUST 7052 EB 2,2 HDI DIESEL CITROEN JUMPER","CHF 63'997.–","14'231 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472175-407","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/benimar-mileo-263-2-3-diesel-fiat-ducato-mj-160-11416666","BENIMAR MILEO 263 2,3 DIESEL FIAT DUCATO MJ 160","CHF 65'996.–","33'854 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472180-408","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/chausson-twist-v-594-start-spezial-edition-2-3-diesel-fiat-ducato-mj-130-11426714","CHAUSSON TWIST V 594 START SPEZIAL EDITION 2,3  DIESEL FIAT DUCATO MJ 130","CHF 49'997.–","48'856 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472185-409","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/possl-globecar-globestar-600-l-revolution-2-3-diesel-automat-hochdach-h3-fiat-ducato-professional-mj-150-11475235","PÖSSL GLOBECAR GLOBESTAR 600 L REVOLUTION 2,3 DIESEL AUTOMAT HOCHDACH H3 FIAT DUCATO PROFESSIONAL MJ 150","CHF 56'997.–","42'124 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472191-410","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/mercedes-benz-marco-polo-v-300-d-l-4m-horizon-4x4-aufstelldach-11558996","MERCEDES-BENZ Marco Polo - V 300 d L 4M - Horizon - 4x4 - Aufstelldach","CHF 69'900.–","29'600 km","Diesel","Sternmatt 6, 6010 Kriens / Luzern"
"1733472198-411","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=59","","https://www.autoscout24.ch/de/d/pilote-v-630-2-3-diesel-fiat-ducato-professional-mj-130-11610554","PILOTE V 630 2,3 DIESEL FIAT DUCATO PROFESSIONAL MJ 130","CHF 47'997.–","39'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472212-412","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/karmann-davis-590-2-3-diesel-9g-automat-fiat-ducato-mj-160-11618140","KARMANN DAVIS 590 2,3 DIESEL 9G-AUTOMAT FIAT DUCATO MJ 160","CHF 59'997.–","19'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472218-413","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/dethleffs-trend-t-6767-2-3-diesel-fiat-ducato-mj-150-11618993","DETHLEFFS TREND T 6767 2,3 DIESEL FIAT DUCATO MJ 150","CHF 46'997.–","89'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472224-414","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/ford-transit-custom-nugget-westfalia-hochdach-h3-2-2-tdci-diesel-11671295","FORD TRANSIT CUSTOM NUGGET WESTFALIA HOCHDACH H3 2,2 TDCI DIESEL","CHF 46'997.–","42'615 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472232-415","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/etrusco-i-7400-sb-complete-selection-2-3-diesel-9g-automat-fiat-ducato-mj-160-11672698","ETRUSCO I 7400 SB COMPLETE SELECTION 2,3 DIESEL 9G-AUTOMAT FIAT DUCATO MJ 160","CHF 81'597.–","14'568 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472239-416","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/vw-t5-california-20-bi-tdi-beach-edition-11678222","VW T5 California 2.0 Bi-TDI Beach Edition","CHF 25'000.–","199'800 km","Diesel","Werkstrasse 1, 5608 Stetten"
"1733472246-417","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/possl-v-640-2-3-diesel-fiat-ducato-professional-mj-150-11680187","PÖSSL V 640 2,3 DIESEL FIAT DUCATO PROFESSIONAL MJ 150","CHF 43'997.–","54'622 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472252-418","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/etrusco-t-6900-qb-2-0-hdi-diesel-citroen-jumper-11685290","ETRUSCO T 6900 QB 2,0 HDI DIESEL CITROEN JUMPER","CHF 59'997.–","25'019 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472258-419","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/chausson-648-titanium-vip-2-3-diesel-9g-automat-fiat-ducato-mj-140-11692464","CHAUSSON 648 TITANIUM VIP 2,3 DIESEL 9G-AUTOMAT FIAT DUCATO MJ 140","CHF 64'997.–","29'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472264-420","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/laika-x-595-r-2-3-diesel-fiat-ducato-mj-130-11709288","LAIKA X 595 R 2,3 DIESEL FIAT DUCATO MJ 130","CHF 36'797.–","79'985 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472271-421","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/adria-sun-living-v-65-sl-2-3-diesel-fiat-ducato-mj-11788402","ADRIA SUN LIVING V 65 SL 2,3 DIESEL FIAT DUCATO MJ","CHF 55'997.–","42'601 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472280-422","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/knaus-box-star-600-dq-solution-4-2-3-diesel-hochdach-h3-fiat-ducato-mj-150-11788596","KNAUS BOX STAR 600 DQ SOLUTION 4 2,3 DIESEL HOCHDACH H3 FIAT DUCATO MJ 150","CHF 56'997.–","38'286 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
"1733472287-423","https://www.autoscout24.ch/de/s/vc-camper?mileageFrom=10000&pagination%5Bpage%5D=58","","https://www.autoscout24.ch/de/d/roller-team-kronos-291-p-2-0-tdci-diesel-ford-11790061","ROLLER TEAM KRONOS 291 P 2,0 TDCI DIESEL FORD","CHF 52'997.–","19'648 km","Diesel","Zollstrasse 33, 8240 Thayngen(SH)"
